,ID,Gender,Car,Property,Children,Income,Income_Type,Education,Marriage_Status,Housing,Age,Employment_Length,Mobile_Phone,Work_Phone,Phone,Email,Occupation,Family_Size,IDList,6_Month,12_Month,24_Month,Lifetime
5183,5089066,1,0,0,0.15789473684210525,0.09883720930232559,Working,Secondary / secondary special,Married,House / apartment,0.3823812489384588,0.7758664627930683,1,0,0,0,Laborers,0.21052631578947367,"[5089066, 5089067, 5089068, 5089069, 5089070]",0.0,0.0,0.0,0.0
5184,5089071,0,1,0,0.10526315789473684,0.061046511627906974,Commercial associate,Secondary / secondary special,Married,House / apartment,0.20007926173356727,0.8321228338430173,1,1,0,0,Laborers,0.15789473684210525,"[5089071, 5089072, 5089073, 5089074, 5089075, 5089076, 5090898]",0.0,0.0,0.0,0.0
5185,5089077,0,0,0,0.0,0.06976744186046512,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.6218649153597915,0.8398318042813455,1,0,1,0,Cooking staff,0.0,"[5089077, 5089078, 5089079, 5089080, 5089081, 5089082, 5089083, 5089084, 5089085, 5089086]",1.0,1.0,1.0,1.0
5186,5089087,0,0,0,0.05263157894736842,0.09883720930232559,Working,Secondary / secondary special,Married,House / apartment,0.37807846911623166,0.9542558613659531,1,0,1,0,Laborers,0.10526315789473684,"[5089087, 5089088, 5089090]",0.0,0.0,0.0,0.0
5187,5089094,0,1,0,0.0,0.01744186046511628,Pensioner,Secondary / secondary special,Married,House / apartment,0.8772009284945932,24.270897043832825,1,0,0,0,Null,0.05263157894736842,"[5089094, 5089095, 5089096, 5089098, 5089099, 5090900]",1.0,1.0,1.0,1.0
5188,5089100,1,0,0,0.0,0.1569767441860465,Working,Secondary / secondary special,Separated,With parents,0.3283134235407348,0.9271788990825688,1,1,0,1,Sales staff,0.0,[5089100],0.0,0.0,1.0,0.0
5189,5089104,0,0,0,0.0,0.049418604651162795,State servant,Secondary / secondary special,Civil marriage,House / apartment,0.40933023835135585,0.7410168195718654,1,0,0,0,Core staff,0.05263157894736842,[5089104],1.0,1.0,1.0,1.0
5190,5089106,0,0,0,0.0,0.055232558139534885,Working,Secondary / secondary special,Married,With parents,0.6926343203306347,0.925203873598369,1,0,1,0,Null,0.05263157894736842,"[5089106, 5089107, 5089108, 5089110, 5089111, 5089112, 5089113, 5089115, 5090901, 5090902]",0.0,0.0,1.0,0.0
5191,5089116,0,1,0,0.0,0.040697674418604654,Working,Higher education,Single / not married,House / apartment,0.4800996433221989,0.6517584097859327,1,1,1,0,Core staff,0.0,"[5089116, 5089117]",0.0,1.0,1.0,0.0
5192,5089118,0,0,0,0.05263157894736842,0.0872093023255814,Working,Incomplete higher,Civil marriage,House / apartment,0.28822963256524936,0.8030071355759429,1,1,1,0,Core staff,0.10526315789473684,"[5089118, 5089120, 5089121, 5089122, 5089123, 5089124, 5089125]",0.0,0.0,1.0,0.0
5193,5089127,0,0,0,0.0,0.040697674418604654,Working,Secondary / secondary special,Married,Municipal apartment,0.6613825510955103,0.9737512742099899,1,0,0,0,Laborers,0.05263157894736842,"[5089127, 5089128, 5089129, 5089130, 5089131, 5089132, 5090903]",0.0,0.0,1.0,0.0
5194,5089133,0,0,0,0.05263157894736842,0.040697674418604654,Working,Secondary / secondary special,Married,Municipal apartment,0.4623223687935232,0.925203873598369,1,0,0,0,Sales staff,0.10526315789473684,"[5089133, 5089134, 5089135, 5090904]",0.0,1.0,1.0,1.0
5195,5089137,0,1,0,0.0,0.11337209302325582,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0.3815320160788087,0.661506116207951,1,0,1,0,Null,0.05263157894736842,"[5089137, 5089138, 5089139, 5089140, 5089141, 5089142, 5089144, 5089145, 5089147, 5089148, 5089149, 5089150, 5090928, 5090929, 5090931]",0.0,1.0,1.0,1.0
5196,5089151,1,1,0,0.10526315789473684,0.17151162790697674,State servant,Secondary / secondary special,Married,With parents,0.4582460510672026,0.6168450560652395,1,0,1,0,Drivers,0.15789473684210525,"[5089151, 5089152, 5089154, 5089156]",0.0,1.0,1.0,0.0
5197,5089157,0,0,0,0.0,0.055232558139534885,Pensioner,Higher education,Single / not married,House / apartment,0.8359282115155975,24.270897043832825,1,0,1,0,Null,0.0,"[5089157, 5089158, 5089159, 5090933]",0.0,1.0,1.0,0.0
5198,5089160,0,1,0,0.0,0.12790697674418605,Working,Higher education,Married,House / apartment,0.7232633188020154,0.8398318042813455,1,1,1,0,Accountants,0.05263157894736842,"[5089160, 5089161, 5089163, 5090935, 5089162]",0.0,1.0,1.0,1.0
5199,5089164,0,1,0,0.0,0.07848837209302326,Commercial associate,Higher education,Married,House / apartment,0.2924757968634999,0.8709225280326198,1,1,0,0,High skill tech staff,0.05263157894736842,"[5089164, 5089165, 5089166, 5090936]",1.0,1.0,1.0,1.0
5200,5089167,0,0,0,0.05263157894736842,0.040697674418604654,Working,Secondary / secondary special,Single / not married,House / apartment,0.6447942025703448,0.7875891946992865,1,0,1,0,Sales staff,0.05263157894736842,[5089167],0.0,0.0,0.0,0.0
5201,5089169,0,1,0,0.05263157894736842,0.10174418604651163,Working,Higher education,Separated,With parents,0.33680575213723596,0.7177624872579,1,1,0,0,Core staff,0.05263157894736842,"[5089169, 5089171, 5089172, 5089173, 5089174, 5089175, 5089176, 5089177, 5089179, 5089180, 5090937, 5090938, 5090939, 5090940]",1.0,1.0,1.0,0.0
5202,5089181,0,0,0,0.0,0.034883720930232565,Working,Secondary / secondary special,Married,House / apartment,0.6844816848779935,0.9813965341488278,1,0,0,0,Laborers,0.05263157894736842,[5089181],0.0,0.0,0.0,0.0
5203,5089182,0,1,0,0.0,0.06976744186046512,Working,Secondary / secondary special,Widow,House / apartment,0.8908452697729716,0.7856141692150866,1,1,1,0,Core staff,0.0,"[5089182, 5089183, 5089184, 5089185, 5089186, 5089189, 5089190, 5089191, 5089192]",0.0,0.0,1.0,0.0
5204,5089193,0,0,0,0.0,0.043604651162790706,Pensioner,Higher education,Married,House / apartment,0.7860499348921475,24.270897043832825,1,0,1,0,Null,0.05263157894736842,"[5089193, 5089194, 5089195, 5089196, 5089197, 5090949, 5090950]",0.0,1.0,1.0,0.0
5205,5089199,1,0,0,0.0,0.06976744186046512,Commercial associate,Higher education,Married,House / apartment,0.32078355885183707,0.8146024464831805,1,1,0,0,Managers,0.05263157894736842,"[5089199, 5089200, 5089202, 5089203, 5089201]",0.0,1.0,1.0,1.0
5206,5089209,0,1,0,0.0,0.10465116279069768,Commercial associate,Secondary / secondary special,Married,House / apartment,0.5873860612579969,0.9561671763506626,1,1,0,0,High skill tech staff,0.05263157894736842,"[5089209, 5089210, 5089211, 5089212, 5090951, 5090952, 5090953]",1.0,1.0,1.0,1.0
5207,5089217,0,1,0,0.05263157894736842,0.09302325581395349,Working,Secondary / secondary special,Civil marriage,House / apartment,0.3695861405197305,0.587729357798165,1,1,1,0,Medicine staff,0.10526315789473684,"[5089217, 5089218, 5089219, 5089220, 5089221, 5089222, 5089223, 5089224]",1.0,1.0,1.0,0.0
5208,5089225,1,0,0,0.0,0.055232558139534885,Pensioner,Secondary / secondary special,Married,House / apartment,0.8796920115495668,24.270897043832825,1,0,1,0,Null,0.05263157894736842,"[5089225, 5089226, 5089227, 5089228, 5089229]",0.0,0.0,1.0,0.0
5209,5089230,0,1,0,0.0,0.09883720930232559,State servant,Secondary / secondary special,Single / not married,House / apartment,0.5808186604767027,0.4675076452599388,1,1,1,0,Core staff,0.0,[5089230],0.0,0.0,0.0,0.0
5210,5089233,0,0,0,0.0,0.1569767441860465,State servant,Secondary / secondary special,Separated,House / apartment,0.6722527316990319,0.21540519877675834,1,0,1,1,Medicine staff,0.0,"[5089233, 5089234, 5089235, 5089236, 5089237, 5089239, 5089240, 5089241, 5089242, 5089243, 5089244, 5089245, 5089246, 5090954, 5090955]",0.0,0.0,0.0,0.0
5211,5089248,0,0,0,0.0,0.12790697674418605,Working,Higher education,Single / not married,House / apartment,0.18796353960255896,0.7526121304791029,1,0,1,0,Laborers,0.0,"[5089248, 5089249, 5089250, 5089251]",0.0,0.0,1.0,1.0
5212,5089252,0,0,0,0.0,0.02906976744186047,Working,Secondary / secondary special,Single / not married,House / apartment,0.6403215761761876,0.9076834862385321,1,1,0,0,Cleaning staff,0.0,"[5089252, 5089253, 5089254, 5089255, 5089260, 5089261, 5089262, 5089263, 5089264, 5089265, 5089266, 5089267, 5089268, 5089269, 5089270, 5090956, 5090958, 5090959]",0.0,1.0,1.0,1.0
5213,5089271,0,1,0,0.0,0.18604651162790697,Working,Higher education,Married,House / apartment,0.34552454282964384,0.7778414882772681,1,0,1,1,Accountants,0.05263157894736842,"[5089271, 5089273, 5089274, 5089275, 5089277, 5089278, 5090960]",0.0,0.0,0.0,0.0
5214,5089279,0,0,0,0.0,0.05232558139534883,Working,Secondary / secondary special,Separated,House / apartment,0.7084300515201267,0.9891692150866462,1,1,1,1,Laborers,0.0,"[5089279, 5089280]",0.0,0.0,0.0,0.0
5215,5089283,1,1,0,0.0,0.055232558139534885,Working,Secondary / secondary special,Married,House / apartment,0.5769121893223121,0.8359454638124363,1,1,0,0,Sales staff,0.05263157894736842,"[5089283, 5089284]",0.0,0.0,1.0,0.0
5216,5089287,0,0,0,0.0,0.02616279069767442,Working,Secondary / secondary special,Married,House / apartment,0.6261676951820188,0.9271788990825688,1,1,0,0,Null,0.05263157894736842,"[5089287, 5089288, 5089289, 5089291, 5089292, 5089294, 5089295, 5089296, 5089297, 5089298, 5089299, 5089300, 5089301, 5089302, 5089303, 5090961]",0.0,0.0,0.0,0.0
5217,5089304,1,0,0,0.0,0.10755813953488372,Working,Secondary / secondary special,Married,House / apartment,0.5530204382041555,0.9446355759429154,1,0,0,0,Security staff,0.05263157894736842,"[5089304, 5089305]",0.0,0.0,0.0,0.0
5218,5089306,0,0,0,0.0,0.01744186046511628,Working,Secondary / secondary special,Civil marriage,House / apartment,0.3921191190624469,0.8863404689092762,1,1,0,0,Laborers,0.05263157894736842,"[5089306, 5089307, 5089308, 5089309]",0.0,1.0,1.0,0.0
5219,5089311,0,0,0,0.05263157894736842,0.4186046511627908,Commercial associate,Higher education,Married,House / apartment,0.19226631942478623,0.9348878695208971,1,1,0,0,Sales staff,0.10526315789473684,"[5089311, 5089312, 5089313, 5089314]",0.0,1.0,1.0,1.0
5220,5089315,0,1,0,0.0,0.06976744186046512,Commercial associate,Higher education,Married,House / apartment,0.23365226745173517,0.9485219164118247,1,1,1,1,High skill tech staff,0.05263157894736842,"[5089315, 5089316, 5089317, 5089320, 5089321, 5090655, 5090656, 5090657]",0.0,0.0,0.0,0.0
5221,5089322,0,0,0,0.0,0.06976744186046512,Working,Secondary / secondary special,Married,House / apartment,0.1867746135990488,0.8146024464831805,1,0,0,0,Sales staff,0.05263157894736842,"[5089322, 5089323, 5089324]",1.0,1.0,1.0,1.0
5222,5089325,0,0,0,0.0,0.02906976744186047,Working,Secondary / secondary special,Single / not married,House / apartment,0.19696540791485018,0.9930555555555556,1,1,1,0,Sales staff,0.0,"[5089325, 5089326, 5089327]",0.0,1.0,1.0,0.0
5223,5089329,0,1,0,0.0,0.14244186046511628,State servant,Higher education,Single / not married,House / apartment,0.5338277755760629,0.7351554536187563,1,1,0,0,Managers,0.0,"[5089329, 5089330, 5089331, 5089334, 5089335, 5089336, 5090659]",0.0,1.0,1.0,0.0
5224,5089338,0,0,0,0.0,0.055232558139534885,Pensioner,Secondary / secondary special,Separated,House / apartment,0.7425692124780614,24.270897043832825,1,0,0,0,Null,0.0,"[5089338, 5089340, 5089341]",1.0,1.0,1.0,0.0
5225,5089342,0,0,0,0.10526315789473684,0.055232558139534885,Working,Secondary / secondary special,Married,House / apartment,0.15897639132650165,0.9542558613659531,1,0,1,0,Null,0.15789473684210525,"[5089342, 5089343, 5089345]",0.0,1.0,1.0,1.0
5226,5089347,0,0,0,0.0,0.061046511627906974,State servant,Higher education,Married,House / apartment,0.8223404857611958,0.6673037716615697,1,1,0,0,Accountants,0.05263157894736842,"[5089347, 5089348, 5089349, 5089350, 5089351, 5089352, 5089353, 5089354, 5089355, 5089356]",1.0,1.0,1.0,1.0
5227,5089361,0,0,0,0.0,0.09883720930232559,Working,Secondary / secondary special,Single / not married,House / apartment,0.2376719696540791,0.9387742099898063,1,1,0,0,Accountants,0.0,"[5089361, 5089362]",0.0,0.0,0.0,0.0
5228,5089363,0,0,0,0.0,0.11337209302325582,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.8419860725811017,24.270897043832825,1,0,1,0,Null,0.0,"[5089363, 5089364, 5089365, 5089366, 5089367, 5089368, 5089369, 5089370]",0.0,1.0,1.0,1.0
5229,5089371,0,0,0,0.0,0.040697674418604654,State servant,Higher education,Civil marriage,Office apartment,0.701070033403159,0.7138124362895004,1,1,0,0,Null,0.05263157894736842,"[5089371, 5089373, 5089374, 5089375, 5089376, 5089377, 5089378, 5089379, 5089380]",0.0,1.0,1.0,1.0
5230,5089381,1,1,0,0.0,0.06395348837209303,Working,Secondary / secondary special,Married,House / apartment,0.7148842212534676,0.985282874617737,1,1,0,0,Laborers,0.05263157894736842,"[5089381, 5089382, 5089383, 5089384, 5089385, 5090660]",0.0,1.0,1.0,0.0
5231,5089386,1,1,0,0.0,0.055232558139534885,Commercial associate,Higher education,Married,House / apartment,0.7656683462605447,0.8611748216106014,1,1,0,0,Null,0.05263157894736842,"[5089386, 5089387, 5089388, 5089390]",0.0,0.0,1.0,0.0
5232,5089392,0,1,0,0.0,0.3459302325581396,Working,Higher education,Married,House / apartment,0.4056502292928721,0.8204001019367992,1,1,0,0,Managers,0.05263157894736842,"[5089392, 5089393, 5089394, 5089395, 5089396, 5089397, 5089398, 5089399, 5089401, 5089402, 5089403, 5089404]",0.0,0.0,1.0,0.0
5233,5089407,0,0,0,0.0,0.043604651162790706,Working,Secondary / secondary special,Married,House / apartment,0.6354526411141934,0.7700050968399592,1,1,0,0,Null,0.05263157894736842,"[5089407, 5089408, 5089409, 5089410, 5089411, 5089412, 5089413, 5089414, 5089415, 5089416]",0.0,1.0,1.0,0.0
5234,5089417,0,1,0,0.0,0.055232558139534885,State servant,Secondary / secondary special,Married,House / apartment,0.8126026156372077,0.7545871559633027,1,0,0,0,High skill tech staff,0.05263157894736842,"[5089417, 5089418, 5089419, 5089420, 5089421, 5089422, 5089423, 5090661]",0.0,0.0,1.0,0.0
5235,5089429,0,0,0,0.0,0.09302325581395349,Pensioner,Secondary / secondary special,Widow,House / apartment,0.9216441148162826,24.270897043832825,1,0,0,0,Null,0.0,"[5089429, 5089431]",0.0,0.0,1.0,0.0
5236,5089434,0,0,0,0.0,0.24418604651162792,Working,Higher education,Married,House / apartment,0.5038215478684255,0.5470183486238531,1,0,0,0,Null,0.05263157894736842,"[5089434, 5089435, 5089437, 5089438, 5089439, 5089440, 5089441]",0.0,0.0,0.0,0.0
5237,5089442,0,0,0,0.0,0.08430232558139535,Working,Higher education,Separated,House / apartment,0.6428126592311612,0.7797528032619776,1,1,1,0,High skill tech staff,0.0,"[5089442, 5089443, 5089444, 5089445]",0.0,0.0,0.0,0.0
5238,5089453,0,0,0,0.0,0.049418604651162795,Pensioner,Higher education,Married,House / apartment,0.8046198267564966,24.270897043832825,1,0,1,0,Null,0.05263157894736842,"[5089453, 5089454, 5089457, 5089458, 5089459, 5090673]",1.0,1.0,1.0,0.0
5239,5089463,0,0,0,0.10526315789473684,0.02616279069767442,Working,Secondary / secondary special,Married,Municipal apartment,0.36245258449866946,0.985282874617737,1,1,1,0,Core staff,0.15789473684210525,"[5089463, 5089464, 5089465, 5089466, 5089470, 5090674]",0.0,0.0,1.0,1.0
5240,5089471,0,1,0,0.0,0.02616279069767442,Working,Secondary / secondary special,Married,Municipal apartment,0.4196908792390873,0.8844291539245668,1,0,0,0,Sales staff,0.05263157894736842,[5089471],0.0,0.0,0.0,0.0
5241,5089473,1,0,0,0.0,0.09883720930232559,Working,Higher education,Married,House / apartment,0.38809941686010296,0.7817278287461773,1,0,0,0,Laborers,0.05263157894736842,"[5089473, 5089474, 5089475, 5089476, 5089477, 5089478]",0.0,1.0,1.0,0.0
5242,5089479,1,0,0,0.0,0.055232558139534885,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.06584385438487228,0.9659148827726809,1,1,0,0,Security staff,0.0,[5089479],0.0,0.0,0.0,0.0
5243,5089480,0,0,0,0.05263157894736842,0.005813953488372096,Working,Secondary / secondary special,Married,Rented apartment,0.3210666364717205,0.6479357798165137,1,1,0,0,Laborers,0.10526315789473684,"[5089480, 5090675]",0.0,0.0,0.0,0.0
5244,5089485,0,0,0,0.10526315789473684,0.18604651162790697,Commercial associate,Higher education,Married,House / apartment,0.3081582970050387,0.9813965341488278,1,1,1,0,Managers,0.15789473684210525,"[5089485, 5089486, 5089487, 5090678]",0.0,0.0,0.0,0.0
5245,5089489,0,0,0,0.10526315789473684,0.09883720930232559,Working,Higher education,Separated,House / apartment,0.498499688614618,0.9872579001019368,1,1,1,0,Null,0.10526315789473684,"[5089489, 5089490]",0.0,0.0,1.0,0.0
5246,5089492,0,0,0,0.05263157894736842,0.055232558139534885,Working,Secondary / secondary special,Widow,House / apartment,0.7044103493177829,0.9174311926605505,1,0,0,0,Null,0.05263157894736842,"[5089492, 5089493, 5089494, 5089495, 5089496, 5089497]",0.0,0.0,1.0,0.0
5247,5089499,1,1,0,0.0,0.12790697674418605,Working,Secondary / secondary special,Single / not married,House / apartment,0.08316820472173458,0.9872579001019368,1,1,1,0,Drivers,0.0,"[5089499, 5089500, 5089501, 5089502, 5089503, 5089504]",0.0,1.0,1.0,0.0
5248,5089505,0,1,0,0.05263157894736842,0.24418604651162792,Working,Secondary / secondary special,Married,Rented apartment,0.35786672705655886,0.8941768603465852,1,1,1,1,Core staff,0.10526315789473684,"[5089505, 5089506, 5089507, 5089508, 5089509, 5089510, 5089511, 5089512, 5089513, 5089514, 5089515, 5089516, 5089517, 5089518]",1.0,1.0,1.0,1.0
5249,5089519,1,0,0,0.05263157894736842,0.06395348837209303,Working,Secondary / secondary special,Married,House / apartment,0.20109834116514747,0.9271788990825688,1,1,1,0,Null,0.10526315789473684,"[5089519, 5089520, 5089521]",1.0,1.0,1.0,0.0
5250,5089522,0,1,0,0.0,0.18604651162790697,Working,Higher education,Married,Co-op apartment,0.3156315461699597,0.855440876656473,1,1,0,0,Medicine staff,0.05263157894736842,"[5089522, 5089523, 5089524, 5089525, 5089526, 5089527, 5089528, 5089529, 5089530, 5089531, 5089532, 5089533]",0.0,0.0,1.0,1.0
5251,5089534,0,1,0,0.0,0.09883720930232559,Working,Secondary / secondary special,Married,House / apartment,0.6143916661948705,0.6459607543323139,1,1,1,0,Laborers,0.05263157894736842,"[5089534, 5089535, 5089536, 5089537, 5089538, 5089539, 5089540, 5089541, 5089542, 5090679]",0.0,0.0,1.0,0.0
5252,5089544,0,0,0,0.05263157894736842,0.06976744186046512,Working,Higher education,Separated,House / apartment,0.3181226292249334,0.8709225280326198,1,0,1,0,Core staff,0.05263157894736842,"[5089544, 5089546, 5089547, 5089548, 5089549, 5089550, 5089552, 5089554, 5090689]",0.0,1.0,1.0,1.0
5253,5089555,0,1,0,0.0,0.08430232558139535,Working,Incomplete higher,Single / not married,House / apartment,0.22176300741663357,0.8049821610601426,1,1,0,0,Managers,0.0,"[5089555, 5089556, 5089557, 5089558, 5089560, 5089561, 5089562, 5089563]",1.0,1.0,1.0,0.0
5254,5089564,0,0,0,0.0,0.11337209302325582,Commercial associate,Higher education,Married,House / apartment,0.21627130159089614,0.828236493374108,1,1,0,0,Sales staff,0.05263157894736842,"[5089564, 5089565, 5089566, 5089567, 5089569, 5089570, 5089572, 5089573, 5089574, 5089575, 5089576, 5089577, 5090690]",1.0,1.0,1.0,1.0
5255,5089578,0,1,0,0.0,0.055232558139534885,State servant,Secondary / secondary special,Married,House / apartment,0.23636981260261558,0.97177624872579,1,1,1,0,Core staff,0.05263157894736842,"[5089578, 5089579, 5089580, 5089581, 5090691]",1.0,1.0,1.0,0.0
5256,5089585,1,0,0,0.0,0.040697674418604654,Working,Secondary / secondary special,Single / not married,With parents,0.08096019928664433,0.9407492354740061,1,0,0,0,Laborers,0.0,"[5089585, 5089586]",0.0,0.0,1.0,0.0
5257,5089587,1,0,0,0.05263157894736842,0.08430232558139535,Working,Secondary / secondary special,Married,House / apartment,0.1888693879861858,0.86894750254842,1,1,0,0,Null,0.10526315789473684,"[5089587, 5089588]",0.0,0.0,0.0,0.0
5258,5089589,1,0,0,0.0,0.08430232558139535,Working,Secondary / secondary special,Married,House / apartment,0.31636754798165656,0.9039245667686034,1,1,0,0,Drivers,0.05263157894736842,"[5089589, 5089590, 5089591]",1.0,1.0,1.0,1.0
5259,5089592,1,1,0,0.0,0.18604651162790697,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.3692464473758704,0.9387742099898063,1,0,0,0,Managers,0.05263157894736842,"[5089592, 5089594, 5089595, 5089596]",1.0,1.0,1.0,1.0
5260,5089597,0,1,0,0.10526315789473684,0.055232558139534885,Working,Secondary / secondary special,Married,House / apartment,0.24803261054181047,0.9057084607543323,1,1,1,0,Sales staff,0.15789473684210525,"[5089597, 5089598, 5089601, 5089602, 5089603]",1.0,1.0,1.0,1.0
5261,5089605,0,0,0,0.0,0.055232558139534885,Commercial associate,Secondary / secondary special,Married,House / apartment,0.42535243163675474,0.9076834862385321,1,1,1,0,Laborers,0.05263157894736842,"[5089605, 5089606, 5089607]",0.0,0.0,0.0,0.0
5262,5089609,0,1,0,0.0,0.14244186046511628,Working,Higher education,Married,House / apartment,0.473815320160788,0.8863404689092762,1,1,0,0,Laborers,0.05263157894736842,"[5089609, 5089611, 5089616, 5089617, 5089618, 5089619, 5089620, 5089621]",1.0,1.0,1.0,1.0
5263,5089622,0,0,0,0.0,0.18604651162790697,Commercial associate,Higher education,Married,House / apartment,0.49249844307309054,0.9813965341488278,1,1,1,1,Sales staff,0.05263157894736842,"[5089622, 5089623, 5089624, 5089625, 5089626, 5089627, 5089628, 5089629, 5089630, 5089631, 5089632, 5089633, 5089634, 5089635, 5090695, 5090696]",0.0,1.0,1.0,1.0
5264,5089636,1,0,0,0.05263157894736842,0.08430232558139535,Working,Higher education,Separated,With parents,0.1909641623733227,0.9271788990825688,1,1,1,0,Laborers,0.05263157894736842,"[5089636, 5089637, 5089638, 5089639, 5089640, 5089641, 5089642, 5089643, 5089644, 5089645, 5089646]",1.0,1.0,1.0,1.0
5265,5089647,1,1,0,0.0,0.1802325581395349,Working,Higher education,Married,House / apartment,0.3150087754062163,0.8184887869520897,1,1,0,0,Accountants,0.05263157894736842,"[5089647, 5089648, 5089649]",1.0,1.0,1.0,0.0
5266,5089650,0,0,0,0.0,0.046511627906976744,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.5032553926286587,0.9775101936799184,1,1,0,0,Core staff,0.0,"[5089650, 5089652, 5089653, 5089654, 5089655, 5089656, 5089657, 5089658, 5089659, 5089661, 5089662, 5089663, 5089664]",0.0,0.0,0.0,0.0
5267,5089667,1,0,0,0.0,0.08430232558139535,Working,Lower secondary,Married,House / apartment,0.4144256355092566,0.985282874617737,1,1,0,0,Drivers,0.05263157894736842,[5089667],0.0,0.0,0.0,0.0
5268,5089670,1,1,0,0.0,0.09883720930232559,Working,Secondary / secondary special,Married,House / apartment,0.11872275377908614,0.9329128440366973,1,0,0,0,Laborers,0.05263157894736842,"[5089670, 5089671, 5089672]",0.0,1.0,1.0,0.0
5269,5089673,0,1,0,0.10526315789473684,0.040697674418604654,Working,Secondary / secondary special,Married,House / apartment,0.31965124837230363,0.7680937818552498,1,1,1,0,High skill tech staff,0.15789473684210525,"[5089673, 5089674, 5089675, 5089676, 5090712, 5090713]",0.0,0.0,0.0,0.0
5270,5089677,0,0,0,0.0,0.15116279069767444,Commercial associate,Incomplete higher,Married,House / apartment,0.14374681537677625,0.9329128440366973,1,1,0,0,Null,0.05263157894736842,"[5089677, 5089678, 5089679, 5089680, 5089681]",0.0,0.0,1.0,0.0
5271,5089683,1,1,0,0.0,0.07558139534883722,Working,Secondary / secondary special,Married,House / apartment,0.41204778350223625,0.9620285423037717,1,1,0,0,Drivers,0.05263157894736842,"[5089683, 5089684, 5090714]",0.0,1.0,1.0,0.0
5272,5089685,1,0,0,0.0,0.040697674418604654,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.7447772179131518,24.270897043832825,1,0,0,0,Null,0.0,"[5089685, 5089686]",0.0,0.0,0.0,0.0
5273,5089687,0,0,0,0.0,0.02616279069767442,Working,Secondary / secondary special,Civil marriage,House / apartment,0.45711374058766907,0.9813965341488278,1,0,0,0,Cooking staff,0.05263157894736842,"[5089687, 5089688, 5089689, 5089690, 5089691, 5089692, 5089693, 5089694, 5089695, 5090715]",0.0,0.0,0.0,0.0
5274,5089697,0,0,0,0.0,0.06976744186046512,Pensioner,Secondary / secondary special,Married,House / apartment,0.8813338617448905,24.270897043832825,1,0,1,0,Null,0.05263157894736842,"[5089697, 5089698, 5089699, 5089700]",0.0,1.0,1.0,0.0
5275,5089702,1,0,0,0.0,0.08430232558139535,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,0.40808469682386905,0.8437181447502549,1,1,0,0,Security staff,0.05263157894736842,"[5089702, 5089703]",1.0,1.0,1.0,1.0
5276,5089706,1,0,0,0.0,0.06686046511627908,Working,Secondary / secondary special,Single / not married,With parents,0.24820245711374056,0.7778414882772681,1,0,0,0,Laborers,0.0,"[5089706, 5089707, 5089709, 5089710, 5089711]",0.0,0.0,1.0,0.0
5277,5089712,0,0,0,0.0,0.07558139534883722,Working,Secondary / secondary special,Married,House / apartment,0.7074109720885466,0.7040647298674821,1,0,1,0,Null,0.05263157894736842,"[5089712, 5089713, 5089714, 5089715, 5089716, 5089717, 5089718, 5089719, 5089720]",0.0,0.0,0.0,0.0
5278,5089722,0,0,0,0.0,0.18604651162790697,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.5734020268357584,0.7932594291539246,1,1,1,1,Private service staff,0.0,[5089722],0.0,0.0,0.0,0.0
5279,5089724,0,0,0,0.0,0.13372093023255816,Working,Secondary / secondary special,Widow,House / apartment,0.8176980127951083,0.349197247706422,1,1,0,0,Laborers,0.0,"[5089724, 5089726, 5090719]",0.0,1.0,1.0,1.0
5280,5089727,0,0,0,0.0,0.043604651162790706,Pensioner,Secondary / secondary special,Widow,House / apartment,0.9192096472852855,24.270897043832825,1,0,0,0,Null,0.0,"[5089727, 5089728, 5089730]",0.0,0.0,0.0,0.0
5281,5089732,0,1,0,0.0,0.06976744186046512,Working,Secondary / secondary special,Married,House / apartment,0.6522674517352658,0.5703363914373089,1,1,1,0,Cleaning staff,0.05263157894736842,"[5089732, 5089733, 5089734, 5089736, 5089737, 5089739, 5089741, 5089742, 5089743, 5089744, 5089746]",1.0,1.0,1.0,1.0
5282,5089747,1,0,0,0.05263157894736842,0.046511627906976744,Working,Secondary / secondary special,Single / not married,House / apartment,0.588065447545717,0.6673037716615697,1,0,0,0,Laborers,0.05263157894736842,"[5089747, 5089748, 5089749, 5089750, 5089751, 5089752, 5089753, 5089754]",1.0,1.0,1.0,1.0
5283,5089755,0,0,0,0.0,0.02034883720930233,Working,Secondary / secondary special,Married,House / apartment,0.35554549057351514,0.9640035677879715,1,0,1,0,Security staff,0.05263157894736842,"[5089755, 5089756, 5089757, 5089758, 5089759]",0.0,0.0,0.0,0.0
5284,5089760,1,1,1,0.0,0.09883720930232559,State servant,Higher education,Single / not married,House / apartment,0.039687482307648736,0.9446355759429154,1,0,0,1,Null,0.0,"[5089760, 5089761]",0.0,0.0,0.0,0.0
